image_id,x1,y1,x2,y2,label
image_3.png,411,166,595,248,star_0087
image_3.png,582,171,681,306,Shankha_0043
image_3.png,316,191,425,300,farmer_0001
image_3.png,611,474,686,653,karuwa_0064
image_3.png,485,69,676,160,sheep_0098
image_3.png,247,49,358,127,stick_0057
image_3.png,16,298,159,407,Turtle_0005
image_3.png,612,332,700,422,Turtle_0053
image_3.png,318,598,404,698,sheep_0097
image_4.png,457,295,581,469,Shankha_0019
image_4.png,175,155,352,248,ladder_0021
image_4.png,519,511,664,610,rooster_0022
image_4.png,195,275,283,466,lock_0021
image_4.png,34,102,180,259,torch_light_0061
image_4.png,572,216,646,407,wooden_wheel_0022
image_4.png,401,523,533,657,star_0062
image_4.png,508,47,614,207,karuwa_0022
image_4.png,259,377,447,522,stick_0020
image_4.png,126,576,255,654,torch_light_0004
image_4.png,243,539,343,670,computer_0003
image_4.png,104,460,208,564,stamp_0060
image_4.png,364,108,531,286,Shankha_0014
image_4.png,7,266,164,401,heart_0103
image_4.png,617,95,690,232,karuwa_0001
image_4.png,246,38,392,128,umbrella_0124
image_4.png,9,387,90,533,water_jug_0014
image_5.png,353,440,437,514,rooster_0062
image_5.png,211,87,406,229,water_jug_0064
image_5.png,574,425,685,622,Turtle_0044
image_5.png,334,213,447,383,umbrella_0063
image_5.png,17,430,122,503,computer_0082
image_5.png,486,91,582,230,lock_0049
image_5.png,183,424,285,562,loud_speaker_0073
image_5.png,460,479,557,626,umbrella_0007
image_5.png,496,281,572,416,computer_0005
image_5.png,103,326,199,449,loud_speaker_0052
image_5.png,33,171,105,288,star_0105
image_5.png,139,241,279,333,torch_light_0023
image_5.png,176,3,268,103,torch_light_0085
image_5.png,107,71,214,248,owl_0058
image_5.png,30,342,108,420,ladder_0096
image_5.png,201,547,382,689,water_jug_0046
image_5.png,7,550,133,692,wooden_wheel_0021
image_5.png,375,1,523,108,lock_0021
image_6.png,337,70,468,200,umbrella_0108
image_6.png,346,246,470,412,star_0027
image_6.png,171,59,262,131,owl_0018
image_6.png,214,187,343,366,torch_light_0063
image_6.png,270,377,360,490,ladder_0022
image_6.png,533,93,683,244,ladder_0057
image_6.png,5,418,153,612,Turtle_0018
image_6.png,534,290,605,469,umbrella_0071
image_6.png,460,524,602,661,dhaka_topi_0032
image_6.png,217,493,315,598,Turtle_0013
image_6.png,189,344,281,507,star_0016
image_6.png,83,187,184,367,Turtle_0029
image_6.png,8,112,126,207,dhakiya_0096
image_6.png,461,114,533,227,heart_0056
image_6.png,231,578,394,693,dhaka_topi_0008
image_6.png,322,480,477,591,star_0011
image_6.png,439,376,536,514,mother_0067
image_6.png,248,4,327,117,mother_0053
image_6.png,24,9,181,95,computer_0049
image_7.png,65,245,199,413,mother_0029
image_7.png,359,550,495,637,mother_0047
image_7.png,181,168,372,354,lock_0026
image_7.png,107,12,288,187,stick_0048
image_7.png,141,559,336,683,dhakiya_0096
image_7.png,521,63,668,255,karuwa_0048
image_7.png,407,125,481,279,stick_0035
image_7.png,396,444,531,516,cycle_0046
image_7.png,512,354,700,522,star_0041
image_7.png,33,407,210,562,loud_speaker_0080
image_7.png,545,281,684,352,ladder_0060
image_7.png,398,272,484,449,Shankha_0060
image_7.png,291,48,386,136,lock_0049
image_7.png,35,10,110,173,water_jug_0081
image_7.png,502,585,699,691,computer_0045
image_7.png,213,456,320,534,heart_0028
image_7.png,6,180,83,288,ladder_0006
image_8.png,262,375,371,545,umbrella_0002
image_8.png,459,330,626,455,torch_light_0082
image_8.png,13,383,158,460,stamp_0043
image_8.png,430,180,541,274,star_0129
image_8.png,623,407,699,547,loud_speaker_0063
image_8.png,142,51,289,182,Turtle_0014
image_8.png,566,54,694,199,wooden_wheel_0099
image_8.png,352,518,474,632,tiger_0051
image_8.png,122,291,249,395,loud_speaker_0031
image_8.png,64,456,237,605,star_0005
image_8.png,231,169,340,347,loud_speaker_0080
image_8.png,155,624,351,698,Turtle_0088
image_8.png,314,50,505,131,owl_0081
image_8.png,559,569,682,681,dhaka_topi_0012
image_8.png,11,54,104,229,farmer_0084
image_8.png,361,199,440,357,karuwa_0031
image_8.png,525,233,675,326,torch_light_0036
image_8.png,495,474,622,547,umbrella_0012
image_9.png,186,490,330,594,umbrella_0129
image_9.png,23,562,218,654,karuwa_0015
image_9.png,121,317,308,391,Turtle_0085
image_9.png,233,163,425,338,star_0094
image_9.png,434,318,564,401,owl_0017
image_9.png,563,330,688,523,stamp_0006
image_9.png,91,32,169,205,sheep_0009
image_9.png,535,11,634,175,cycle_0048
image_9.png,109,471,182,562,star_0007
image_9.png,424,137,546,300,dhaka_topi_0045
image_9.png,457,484,559,579,lock_0053
image_9.png,90,217,163,287,cycle_0008
image_9.png,302,29,431,124,owl_0044
image_9.png,345,568,432,655,farmer_0023
image_9.png,197,53,280,153,Shankha_0067
image_9.png,11,163,94,297,sheep_0077
image_9.png,339,410,498,510,star_0103
image_9.png,618,179,692,327,sheep_0090
image_9.png,524,511,688,690,heart_0015
image_10.png,435,149,549,276,loud_speaker_0054
image_10.png,501,258,677,453,dhaka_topi_0045
image_10.png,146,4,234,119,loud_speaker_0016
image_10.png,357,346,504,535,sheep_0088
image_10.png,473,543,620,693,heart_0043
image_10.png,403,27,591,111,dhakiya_0031
image_10.png,68,324,206,405,water_jug_0027
image_10.png,103,167,262,256,Shankha_0002
image_10.png,125,500,321,602,torch_light_0026
image_10.png,295,127,402,323,torch_light_0017
image_10.png,203,309,379,474,stamp_0024
image_10.png,35,393,140,545,loud_speaker_0042
image_10.png,572,450,672,521,dhaka_topi_0054
image_10.png,40,47,111,118,water_jug_0067
image_10.png,236,583,436,675,star_0076
image_10.png,617,60,699,187,umbrella_0104
image_10.png,128,248,298,319,owl_0017
image_10.png,248,28,408,135,water_jug_0042
image_11.png,329,399,420,575,karuwa_0054
image_11.png,476,95,645,233,heart_0002
image_11.png,360,285,538,402,umbrella_0031
image_11.png,282,72,416,172,taraju_0039
image_11.png,143,541,227,689,mother_0067
image_11.png,195,433,324,546,computer_0023
image_11.png,542,422,627,560,star_0125
image_11.png,502,532,666,686,stick_0082
image_11.png,66,153,239,263,cycle_0049
image_11.png,544,262,665,439,heart_0028
image_11.png,4,366,99,488,farmer_0042
image_11.png,173,266,283,419,Turtle_0012
image_11.png,308,177,382,287,ladder_0048
image_11.png,9,572,144,700,wooden_wheel_0114
image_11.png,157,28,283,173,owl_0053
image_11.png,436,4,511,116,lock_0046
image_11.png,354,612,450,693,Shankha_0051
image_11.png,31,39,164,119,wooden_wheel_0025
image_11.png,13,270,92,355,star_0014
image_12.png,261,3,379,191,lock_0052
image_12.png,518,272,663,396,farmer_0071
image_12.png,368,52,490,166,sheep_0067
image_12.png,151,368,325,471,ladder_0115
image_12.png,440,410,557,564,Shankha_0065
image_12.png,199,489,329,635,stamp_0051
image_12.png,91,57,174,190,dhakiya_0014
image_12.png,73,269,222,341,karuwa_0041
image_12.png,451,605,538,681,umbrella_0060
image_12.png,363,440,451,627,sheep_0087
image_12.png,560,461,683,562,lock_0056
image_12.png,394,224,518,334,karuwa_0011
image_12.png,508,74,643,144,ladder_0060
image_12.png,4,503,179,606,ladder_0054
image_12.png,122,145,310,277,wooden_wheel_0113
image_12.png,13,219,92,410,water_jug_0067
image_12.png,166,8,270,108,taraju_0040
image_12.png,504,547,648,647,computer_0082
image_12.png,359,346,481,422,dhaka_topi_0053
image_13.png,477,529,594,625,star_0140
image_13.png,229,365,299,507,wooden_wheel_0038
image_13.png,533,78,646,170,owl_0078
image_13.png,54,16,237,214,star_0050
image_13.png,16,339,90,449,umbrella_0087
image_13.png,271,150,364,301,karuwa_0035
image_13.png,420,209,509,405,dhakiya_0078
image_13.png,434,4,542,87,farmer_0007
image_13.png,179,493,355,622,cycle_0068
image_13.png,572,181,682,253,loud_speaker_0026
image_13.png,607,358,700,537,farmer_0016
image_13.png,79,236,172,342,rooster_0036
image_13.png,234,3,320,171,sheep_0063
image_13.png,331,79,444,166,taraju_0022
image_13.png,119,358,205,487,karuwa_0016
image_13.png,344,410,504,551,karuwa_0052
image_13.png,59,447,170,643,rooster_0027
image_14.png,457,66,554,208,wooden_wheel_0024
image_14.png,312,554,392,631,stick_0072
image_14.png,123,114,251,199,rooster_0058
image_14.png,179,413,375,488,rooster_0037
image_14.png,301,152,373,326,wooden_wheel_0015
image_14.png,418,506,546,698,karuwa_0015
image_14.png,48,182,199,285,wooden_wheel_0100
image_14.png,34,361,163,509,dhaka_topi_0027
image_14.png,186,11,349,98,wooden_wheel_0073
image_14.png,516,319,639,457,rooster_0024
image_14.png,353,273,457,452,loud_speaker_0025
image_14.png,142,490,342,680,loud_speaker_0023
image_14.png,560,178,696,284,stamp_0002
image_14.png,159,281,321,418,computer_0050
image_14.png,356,76,448,172,dhakiya_0009
image_14.png,11,33,91,108,sheep_0060
image_14.png,543,12,677,84,farmer_0044
image_14.png,585,534,662,653,farmer_0035
image_15.png,133,138,283,209,stamp_0051
image_15.png,415,128,532,275,stick_0015
image_15.png,534,394,614,467,ladder_0044
image_15.png,359,265,542,428,lock_0017
image_15.png,83,240,208,433,Shankha_0054
image_15.png,211,417,406,522,wooden_wheel_0011
image_15.png,537,511,622,603,farmer_0043
image_15.png,416,530,545,691,tiger_0058
image_15.png,273,0,407,142,owl_0058
image_15.png,444,11,534,133,tiger_0070
image_15.png,268,215,376,304,tiger_0020
image_15.png,292,564,421,693,ladder_0113
image_15.png,205,306,284,377,Shankha_0080
image_15.png,83,532,265,631,umbrella_0032
image_15.png,571,102,685,238,sheep_0036
image_15.png,42,0,130,134,water_jug_0009
image_15.png,555,234,638,326,heart_0065
image_15.png,608,376,679,569,torch_light_0004
image_16.png,252,535,325,697,star_0077
image_16.png,414,402,597,562,ladder_0110
image_16.png,303,207,479,277,owl_0070
image_16.png,46,150,157,329,stamp_0029
image_16.png,291,77,435,185,cycle_0041
image_16.png,455,566,600,655,Turtle_0087
image_16.png,216,3,342,89,wooden_wheel_0018
image_16.png,432,232,606,400,lock_0065
image_16.png,40,577,218,681,water_jug_0029
image_16.png,49,381,216,468,stamp_0070
image_16.png,531,16,647,116,farmer_0025
image_16.png,554,107,655,203,ladder_0050
image_16.png,183,157,322,302,torch_light_0082
image_16.png,453,3,539,189,torch_light_0057
image_16.png,27,46,104,141,heart_0048
image_16.png,3,483,120,571,wooden_wheel_0073
image_16.png,196,386,338,512,tiger_0030
image_16.png,621,396,696,586,Turtle_0066
image_16.png,355,548,466,662,lock_0022
image_17.png,350,100,475,185,heart_0025
image_17.png,223,240,374,438,Turtle_0072
image_17.png,326,580,429,661,Shankha_0044
image_17.png,169,432,294,590,computer_0038
image_17.png,548,320,640,402,water_jug_0076
image_17.png,172,2,264,110,water_jug_0073
image_17.png,20,454,189,647,cycle_0042
image_17.png,478,264,561,459,ladder_0031
image_17.png,59,87,198,275,stamp_0013
image_17.png,364,182,466,309,water_jug_0026
image_17.png,395,498,586,624,tiger_0080
image_17.png,540,32,610,146,stamp_0039
image_17.png,277,62,352,168,computer_0009
image_17.png,337,2,454,89,Shankha_0031
image_17.png,602,395,699,585,cycle_0012
image_17.png,460,32,530,222,wooden_wheel_0062
image_17.png,359,324,463,518,farmer_0055
image_17.png,9,278,106,462,farmer_0007
image_17.png,271,169,361,240,dhakiya_0077
image_18.png,449,366,564,455,ladder_0018
image_18.png,373,88,487,260,cycle_0051
image_18.png,0,391,166,520,farmer_0087
image_18.png,224,507,354,579,wooden_wheel_0002
image_18.png,233,248,305,406,water_jug_0044
image_18.png,270,3,408,81,stick_0063
image_18.png,259,74,348,268,taraju_0078
image_18.png,163,46,261,245,ladder_0084
image_18.png,367,607,501,691,dhakiya_0072
image_18.png,411,511,525,586,torch_light_0041
image_18.png,511,108,677,198,stick_0028
image_18.png,538,584,693,671,wooden_wheel_0099
image_18.png,545,191,640,329,stick_0031
image_18.png,326,331,400,515,Shankha_0072
image_18.png,208,600,295,677,torch_light_0082
image_18.png,93,234,230,349,lock_0019
image_18.png,26,63,118,182,dhaka_topi_0076
image_18.png,22,607,199,686,Turtle_0043
image_18.png,543,325,662,508,ladder_0053
image_18.png,3,213,79,408,ladder_0103
image_19.png,577,22,654,109,stick_0012
image_19.png,465,404,636,566,star_0066
image_19.png,282,552,380,656,rooster_0045
image_19.png,595,110,695,268,star_0101
image_19.png,137,310,327,412,loud_speaker_0046
image_19.png,96,497,227,609,sheep_0017
image_19.png,351,54,502,225,computer_0062
image_19.png,402,241,528,411,mother_0036
image_19.png,580,314,687,409,tiger_0035
image_19.png,136,20,209,180,karuwa_0063
image_19.png,40,405,180,507,loud_speaker_0014
image_19.png,105,166,177,274,umbrella_0071
image_19.png,75,614,221,699,farmer_0021
image_19.png,179,217,331,305,computer_0040
image_19.png,243,400,381,522,owl_0019
image_19.png,383,556,488,630,water_jug_0026
image_19.png,517,603,588,681,water_jug_0068
image_19.png,208,80,350,212,dhakiya_0076
image_20.png,226,269,399,385,ladder_0102
image_20.png,103,264,185,434,loud_speaker_0051
image_20.png,178,81,265,242,karuwa_0065
image_20.png,220,590,352,660,karuwa_0044
image_20.png,76,496,162,625,stamp_0018
image_20.png,260,51,370,195,wooden_wheel_0058
image_20.png,460,40,537,221,owl_0043
image_20.png,499,486,591,562,sheep_0020
image_20.png,128,423,316,576,computer_0033
image_20.png,546,287,687,475,wooden_wheel_0097
image_20.png,425,577,579,690,lock_0017
image_20.png,15,200,163,279,farmer_0077
image_20.png,517,193,605,303,wooden_wheel_0023
image_20.png,441,276,553,365,owl_0076
image_20.png,420,442,492,550,dhakiya_0083
image_20.png,307,463,414,594,Turtle_0090
image_20.png,608,491,679,590,Shankha_0001
image_20.png,42,1,117,198,computer_0053
image_20.png,356,365,481,457,rooster_0041
image_20.png,8,405,121,487,sheep_0018
image_21.png,444,414,572,503,sheep_0049
image_21.png,42,362,235,456,owl_0036
image_21.png,85,224,203,370,loud_speaker_0065
image_21.png,188,414,304,606,water_jug_0066
image_21.png,146,122,315,250,rooster_0080
image_21.png,573,271,681,457,karuwa_0009
image_21.png,526,120,689,234,star_0075
image_21.png,55,58,144,161,torch_light_0075
image_21.png,369,168,515,349,mother_0050
image_21.png,293,463,459,640,lock_0069
image_21.png,354,18,471,116,computer_0047
image_21.png,453,546,631,646,water_jug_0016
image_21.png,25,455,192,575,taraju_0049
image_21.png,331,334,476,455,water_jug_0070
image_21.png,3,557,91,697,wooden_wheel_0082
image_21.png,100,597,212,696,rooster_0008
image_21.png,226,44,311,127,wooden_wheel_0059
image_22.png,494,542,664,676,owl_0072
image_22.png,259,464,374,586,sheep_0011
image_22.png,236,14,436,189,cycle_0072
image_22.png,124,582,240,674,star_0008
image_22.png,339,364,512,516,rooster_0081
image_22.png,71,241,267,436,rooster_0013
image_22.png,165,172,266,242,cycle_0025
image_22.png,534,246,633,432,stamp_0064
image_22.png,489,102,599,265,wooden_wheel_0079
image_22.png,287,207,418,311,computer_0064
image_22.png,11,92,177,211,dhakiya_0081
image_22.png,28,557,104,675,cycle_0048
image_22.png,28,481,176,565,Turtle_0079
image_22.png,234,586,398,691,sheep_0044
image_22.png,408,214,501,373,heart_0049
image_22.png,513,25,690,109,karuwa_0071
image_22.png,594,444,698,540,stick_0004
image_23.png,101,248,211,328,cycle_0034
image_23.png,217,234,382,316,cycle_0020
image_23.png,410,288,510,404,tiger_0054
image_23.png,353,110,533,202,star_0117
image_23.png,594,191,694,265,tiger_0047
image_23.png,409,469,571,592,torch_light_0066
image_23.png,42,91,134,170,heart_0044
image_23.png,188,311,272,477,farmer_0081
image_23.png,309,628,444,698,dhakiya_0021
image_23.png,248,504,434,625,star_0092
image_23.png,508,59,643,150,lock_0039
image_23.png,550,287,637,425,mother_0046
image_23.png,195,30,282,207,wooden_wheel_0015
image_23.png,72,532,166,640,farmer_0066
image_23.png,559,453,674,545,Shankha_0058
image_23.png,157,538,259,696,tiger_0034
image_23.png,19,375,94,561,heart_0107
image_23.png,497,579,651,691,loud_speaker_0019
image_23.png,104,165,202,244,mother_0059
image_24.png,249,461,416,562,tiger_0034
image_24.png,33,119,111,216,star_0008
image_24.png,427,92,504,233,rooster_0058
image_24.png,149,87,278,237,computer_0013
image_24.png,452,230,623,416,farmer_0051
image_24.png,231,272,343,385,lock_0001
image_24.png,62,332,219,499,mother_0027
image_24.png,81,554,203,657,tiger_0066
image_24.png,562,564,689,641,taraju_0049
image_24.png,336,540,517,645,mother_0040
image_24.png,199,541,339,680,karuwa_0006
image_24.png,295,2,439,81,cycle_0075
image_24.png,7,490,80,660,stamp_0055
image_24.png,475,0,616,157,lock_0058
image_24.png,484,397,675,596,wooden_wheel_0096
image_24.png,182,17,275,94,owl_0022
image_24.png,620,142,699,218,karuwa_0021
image_24.png,307,134,389,292,farmer_0084
image_24.png,120,245,221,332,owl_0078
image_25.png,164,0,329,177,mother_0076
image_25.png,378,417,537,517,ladder_0047
image_25.png,52,224,241,387,stick_0026
image_25.png,359,248,519,374,tiger_0013
image_25.png,449,569,571,670,mother_0007
image_25.png,128,497,318,678,rooster_0057
image_25.png,520,114,646,258,dhaka_topi_0004
image_25.png,555,314,696,420,cycle_0072
image_25.png,19,493,108,663,ladder_0065
image_25.png,47,65,166,224,ladder_0063
image_25.png,338,33,534,131,torch_light_0056
image_25.png,232,372,389,523,sheep_0010
image_25.png,263,207,359,370,star_0136
image_25.png,334,535,405,611,dhaka_topi_0072
image_25.png,571,14,653,126,sheep_0015
image_25.png,593,489,663,615,umbrella_0043
image_25.png,317,622,397,698,umbrella_0011
image_26.png,290,206,402,393,umbrella_0084
image_26.png,166,506,352,638,Turtle_0079
image_26.png,51,48,233,128,taraju_0057
image_26.png,545,234,645,325,dhakiya_0073
image_26.png,474,41,569,178,mother_0013
image_26.png,316,371,490,528,star_0012
image_26.png,115,265,185,459,computer_0013
image_26.png,538,609,687,693,computer_0005
image_26.png,1,304,76,464,wooden_wheel_0103
image_26.png,429,568,561,655,umbrella_0049
image_26.png,483,369,667,463,stick_0019
image_26.png,134,153,298,240,stick_0036
image_26.png,276,95,460,166,cycle_0037
image_26.png,32,516,142,628,lock_0045
image_26.png,178,230,284,402,lock_0061
image_26.png,593,81,681,219,mother_0014
image_26.png,523,450,700,584,lock_0079
image_26.png,426,161,508,353,dhakiya_0100
image_27.png,466,563,585,698,heart_0035
image_27.png,392,409,563,508,rooster_0047
image_27.png,409,120,538,190,lock_0031
image_27.png,562,378,637,472,karuwa_0026
image_27.png,280,346,420,452,heart_0075
image_27.png,255,171,345,358,umbrella_0113
image_27.png,140,237,246,354,farmer_0059
image_27.png,277,593,363,678,rooster_0066
image_27.png,4,104,97,294,taraju_0013
image_27.png,374,511,461,687,star_0071
image_27.png,439,233,637,351,torch_light_0080
image_27.png,113,15,198,167,lock_0069
image_27.png,81,355,154,515,loud_speaker_0062
image_27.png,191,369,279,537,heart_0019
image_27.png,3,471,79,621,owl_0042
image_27.png,469,32,654,113,rooster_0047
image_27.png,110,540,183,643,dhakiya_0005
image_27.png,230,2,302,88,Shankha_0053
image_27.png,359,19,450,98,wooden_wheel_0009
image_27.png,191,94,290,164,umbrella_0011
image_28.png,102,17,252,164,loud_speaker_0016
image_28.png,208,166,385,361,umbrella_0015
image_28.png,86,171,159,317,cycle_0025
image_28.png,252,20,383,110,heart_0076
image_28.png,384,577,553,680,umbrella_0052
image_28.png,331,319,484,498,rooster_0040
image_28.png,504,334,623,478,Turtle_0032
image_28.png,508,17,685,93,lock_0020
image_28.png,26,566,221,673,wooden_wheel_0067
image_28.png,106,335,217,492,tiger_0030
image_28.png,450,147,613,287,karuwa_0016
image_28.png,379,198,462,327,dhaka_topi_0037
image_28.png,624,105,700,224,wooden_wheel_0057
image_28.png,245,459,371,616,computer_0072
image_28.png,62,473,134,549,computer_0002
image_28.png,486,517,629,589,umbrella_0137
image_28.png,1,382,79,505,lock_0083
image_28.png,8,56,85,130,ladder_0110
image_29.png,333,438,427,611,sheep_0006
image_29.png,347,102,543,301,water_jug_0023
image_29.png,262,306,389,403,owl_0021
image_29.png,557,209,654,402,Turtle_0079
image_29.png,117,445,293,619,water_jug_0068
image_29.png,20,237,210,308,star_0073
image_29.png,544,453,695,591,wooden_wheel_0060
image_29.png,562,18,652,205,umbrella_0061
image_29.png,331,625,466,700,star_0107
image_29.png,10,306,198,392,karuwa_0026
image_29.png,185,93,339,276,stick_0011
image_29.png,14,118,143,245,lock_0004
image_29.png,468,369,560,543,stamp_0012
image_29.png,22,472,108,603,ladder_0087
image_29.png,368,15,563,112,loud_speaker_0017
image_29.png,204,18,279,101,tiger_0050
image_30.png,18,257,129,374,Turtle_0029
image_30.png,92,574,166,682,umbrella_0086
image_30.png,496,209,676,302,heart_0055
image_30.png,290,597,487,679,Shankha_0011
image_30.png,33,362,109,556,umbrella_0094
image_30.png,281,328,434,507,stick_0073
image_30.png,456,283,615,433,Turtle_0041
image_30.png,560,536,669,685,dhaka_topi_0025
image_30.png,384,130,574,220,torch_light_0084
image_30.png,161,518,249,648,dhakiya_0094
image_30.png,176,5,312,115,water_jug_0042
image_30.png,467,11,585,98,mother_0082
image_30.png,123,386,237,537,Turtle_0070
image_30.png,536,453,631,529,owl_0043
image_30.png,16,115,92,205,Turtle_0006
image_30.png,126,117,303,252,umbrella_0029
image_30.png,460,463,547,629,umbrella_0075
image_30.png,212,259,295,409,star_0055
image_31.png,540,187,667,314,farmer_0066
image_31.png,346,130,463,248,star_0126
image_31.png,572,485,660,599,umbrella_0087
image_31.png,182,151,262,338,rooster_0008
image_31.png,153,5,332,85,computer_0064
image_31.png,408,345,483,493,dhakiya_0090
image_31.png,130,325,220,508,karuwa_0079
image_31.png,289,198,359,368,rooster_0037
image_31.png,453,449,579,645,Shankha_0054
image_31.png,333,436,419,582,mother_0006
image_31.png,256,602,364,691,farmer_0024
image_31.png,34,85,181,257,ladder_0103
image_31.png,225,396,342,537,owl_0071
image_31.png,361,275,551,354,star_0057
image_31.png,7,439,140,527,wooden_wheel_0047
image_31.png,450,11,610,104,tiger_0037
image_31.png,39,521,128,607,cycle_0033
image_31.png,614,326,694,431,mother_0049
image_31.png,108,502,209,688,sheep_0005
image_31.png,1,285,133,367,cycle_0009
image_32.png,47,167,231,311,farmer_0063
image_32.png,500,263,631,428,owl_0019
image_32.png,480,557,632,634,tiger_0046
image_32.png,364,133,531,332,wooden_wheel_0016
image_32.png,211,299,405,427,loud_speaker_0046
image_32.png,105,417,222,548,torch_light_0060
image_32.png,8,426,91,497,water_jug_0027
image_32.png,181,525,341,689,computer_0056
image_32.png,355,408,440,573,water_jug_0019
image_32.png,459,67,626,138,ladder_0025
image_32.png,524,428,682,545,ladder_0014
image_32.png,215,67,313,170,Turtle_0082
image_32.png,12,511,148,652,farmer_0070
image_32.png,448,435,522,518,farmer_0011
image_32.png,315,19,434,108,dhaka_topi_0060
image_32.png,274,193,355,294,Turtle_0038
image_32.png,527,131,676,266,karuwa_0024
image_32.png,79,348,195,420,stick_0001
image_33.png,249,184,346,319,dhakiya_0024
image_33.png,66,193,180,272,dhakiya_0081
image_33.png,475,510,590,659,stick_0054
image_33.png,58,367,170,554,owl_0082
image_33.png,217,387,321,586,cycle_0023
image_33.png,386,249,566,399,umbrella_0023
image_33.png,307,528,485,684,Shankha_0066
image_33.png,310,385,459,539,wooden_wheel_0040
image_33.png,76,8,268,201,computer_0015
image_33.png,522,80,639,229,Turtle_0009
image_33.png,358,135,514,247,heart_0102
image_33.png,587,229,679,409,sheep_0068
image_33.png,118,566,272,693,tiger_0011
image_33.png,168,239,250,431,ladder_0112
image_33.png,8,554,96,683,taraju_0061
image_33.png,298,45,406,134,cycle_0068
image_33.png,424,31,538,123,dhakiya_0014
image_33.png,10,249,101,355,ladder_0082
image_34.png,60,271,171,471,tiger_0001
image_34.png,136,434,241,588,heart_0102
image_34.png,443,380,514,458,mother_0071
image_34.png,442,617,626,688,dhaka_topi_0080
image_34.png,452,125,552,214,rooster_0026
image_34.png,165,182,356,333,star_0122
image_34.png,313,424,506,571,umbrella_0077
image_34.png,487,203,558,402,mother_0063
image_34.png,207,536,372,684,lock_0045
image_34.png,184,326,368,432,farmer_0028
image_34.png,555,279,643,404,cycle_0030
image_34.png,128,13,295,129,tiger_0050
image_34.png,313,100,412,181,karuwa_0006
image_34.png,35,144,124,260,cycle_0047
image_34.png,580,82,655,279,tiger_0034
image_34.png,553,438,695,562,umbrella_0091
image_34.png,33,0,110,78,dhakiya_0019
image_34.png,352,213,433,329,Shankha_0072
image_34.png,43,508,114,697,heart_0005
image_35.png,3,529,199,648,wooden_wheel_0040
image_35.png,554,200,642,321,lock_0035
image_35.png,290,442,432,540,farmer_0056
image_35.png,84,103,269,232,ladder_0028
image_35.png,589,98,680,207,loud_speaker_0025
image_35.png,551,456,665,607,lock_0064
image_35.png,320,124,514,270,ladder_0058
image_35.png,200,254,346,340,heart_0115
image_35.png,423,311,513,399,Turtle_0042
image_35.png,221,554,356,652,ladder_0008
image_35.png,321,335,437,444,karuwa_0062
image_35.png,291,9,458,127,farmer_0076
image_35.png,111,374,283,566,owl_0082
image_35.png,536,373,671,466,Turtle_0033
image_35.png,439,427,548,606,star_0052
image_35.png,109,294,180,370,Shankha_0029
image_35.png,360,585,446,695,cycle_0050
image_35.png,0,286,123,396,heart_0056
image_35.png,549,19,620,114,cycle_0026
image_36.png,373,541,466,700,computer_0069
image_36.png,253,6,419,115,heart_0086
image_36.png,407,238,601,366,taraju_0077
image_36.png,160,221,316,311,dhakiya_0011
image_36.png,88,303,246,451,Turtle_0038
image_36.png,553,524,694,673,owl_0030
image_36.png,335,143,497,238,Turtle_0045
image_36.png,252,352,402,472,torch_light_0072
image_36.png,45,497,130,610,karuwa_0051
image_36.png,98,14,170,143,Turtle_0054
image_36.png,456,367,527,531,rooster_0068
