image_id,x1,y1,x2,y2,label
image_23.png,360,299,582,536,cycle
image_23.png,209,71,429,293,water_jug
image_23.png,7,85,206,296,Turtle
image_23.png,191,444,401,681,tiger
image_24.png,9,59,232,298,stick
image_24.png,305,89,516,298,lock
image_24.png,87,338,335,583,balance
image_24.png,487,339,690,563,Turtle
image_24.png,306,469,515,689,umbrella
image_25.png,460,48,693,284,farmer
image_25.png,91,454,340,682,computer
image_25.png,241,152,453,365,stamp
image_25.png,7,152,235,394,nepali_basket
image_25.png,401,415,605,636,mother
image_26.png,60,188,269,432,heart
image_26.png,253,301,500,508,umbrella
image_26.png,238,28,448,260,nepali_cap
image_26.png,419,111,609,359,heart
image_26.png,10,451,239,683,rooster
image_26.png,406,468,630,692,star
image_26.png,28,0,235,191,water_jug
image_27.png,409,59,622,305,conch
image_27.png,350,311,596,529,nepali_basket
image_27.png,67,306,293,549,wooden_wheel
image_27.png,12,69,256,271,ladder
image_27.png,203,506,450,696,conch
image_28.png,56,245,293,461,tiger
image_28.png,196,46,392,284,lock
image_28.png,431,122,671,363,cycle
image_28.png,269,476,508,697,wooden_wheel
image_28.png,465,372,687,568,sheep
image_28.png,23,477,228,682,nepali_cap
image_28.png,4,52,206,271,water_jug
image_29.png,128,218,348,448,nepali_jug
image_29.png,351,243,561,471,mother
image_29.png,93,492,312,693,computer
image_29.png,331,490,558,684,guitar
image_29.png,485,11,694,254,sheep
image_29.png,258,36,480,272,sheep
image_29.png,71,3,278,202,sheep
image_30.png,352,305,591,527,nepali_basket
image_30.png,32,216,271,426,star
image_30.png,97,478,343,684,stamp
image_30.png,451,120,645,318,stamp
image_30.png,137,21,353,224,owl
image_30.png,420,506,627,698,tiger
image_31.png,154,199,349,415,water_jug
image_31.png,55,403,271,598,torch_light
image_31.png,383,210,588,418,nepali_basket
image_31.png,52,13,263,207,heart
image_31.png,275,402,494,598,tiger
image_31.png,305,16,512,218,heart
image_31.png,452,462,700,693,stamp
image_31.png,511,16,700,242,star
image_32.png,61,256,254,473,loud_speaker
image_32.png,396,232,620,437,heart
image_32.png,382,423,610,672,star
image_32.png,193,55,442,265,wooden_wheel
image_32.png,480,9,673,219,computer
image_32.png,145,442,339,668,torch_light
image_32.png,9,24,209,219,heart
image_33.png,134,330,358,527,ladder
image_33.png,14,137,226,374,sheep
image_33.png,411,320,658,560,sheep
image_33.png,406,112,654,310,stick
image_33.png,215,23,416,236,star
image_33.png,138,508,356,700,mother
image_34.png,5,24,220,243,stick
image_34.png,317,66,533,275,balance
image_34.png,256,339,462,561,stick
image_34.png,57,432,250,671,heart
image_34.png,485,297,689,503,wooden_wheel
image_34.png,447,493,637,696,nepali_cap
image_34.png,75,250,281,453,rooster
image_35.png,116,318,325,563,umbrella
image_35.png,423,122,627,338,conch
image_35.png,446,314,686,531,computer
image_35.png,182,19,382,243,wooden_wheel
image_35.png,303,481,524,688,nepali_cap
image_36.png,386,132,635,359,conch
image_36.png,57,359,288,609,ladder
image_36.png,49,127,285,324,ladder
image_36.png,329,358,526,573,rooster
image_36.png,504,443,696,639,umbrella
image_37.png,396,432,585,636,umbrella
image_37.png,15,22,249,241,nepali_basket
image_37.png,118,372,309,576,farmer
image_37.png,288,211,490,414,stamp
image_37.png,467,215,670,461,lock
image_37.png,392,12,627,245,stick
image_38.png,211,439,422,654,Turtle
image_38.png,279,32,502,239,nepali_basket
image_38.png,63,2,275,245,ladder
image_38.png,62,311,256,524,wooden_wheel
image_38.png,461,203,670,402,tiger
image_38.png,245,247,448,438,stamp
image_38.png,396,370,595,599,nepali_jug
image_38.png,486,17,697,227,Turtle
image_39.png,95,188,324,414,water_jug
image_39.png,345,62,545,299,mother
image_39.png,209,443,454,636,lock
image_39.png,432,403,662,596,rooster
image_39.png,122,3,312,206,nepali_cap
image_39.png,15,491,234,680,nepali_cap
image_40.png,361,368,571,591,torch_light
image_40.png,103,452,309,672,lock
image_40.png,96,219,342,454,computer
image_40.png,296,42,524,282,star
image_40.png,45,16,239,223,star
image_40.png,500,0,694,192,lock
image_41.png,12,425,255,627,nepali_jug
image_41.png,204,270,438,474,wooden_wheel
image_41.png,30,64,249,283,owl
image_41.png,411,92,627,324,farmer
image_41.png,309,438,513,675,umbrella
image_41.png,483,360,694,582,loud_speaker
image_41.png,223,3,445,236,ladder
image_42.png,456,65,664,269,conch
image_42.png,280,168,475,392,balance
image_42.png,122,448,362,697,star
image_42.png,429,496,622,698,nepali_cap
image_42.png,42,244,292,474,lock
image_42.png,506,258,696,460,nepali_basket
image_42.png,32,12,261,235,umbrella
image_43.png,207,167,451,392,stamp
image_43.png,43,403,266,648,sheep
image_43.png,340,448,567,677,computer
image_43.png,31,17,248,224,ladder
image_43.png,398,21,637,227,owl
image_43.png,427,266,651,481,ladder
image_44.png,389,432,612,656,umbrella
image_44.png,42,35,246,250,nepali_jug
image_44.png,413,182,629,386,ladder
image_44.png,140,260,346,457,loud_speaker
image_44.png,107,452,342,653,torch_light
image_44.png,238,59,437,257,nepali_basket
image_45.png,75,290,291,521,heart
image_45.png,89,36,318,282,nepali_basket
image_45.png,369,72,586,274,ladder
image_45.png,413,270,617,459,Turtle
image_45.png,291,485,506,698,wooden_wheel
image_45.png,496,442,685,645,farmer
image_45.png,0,493,199,686,sheep
image_46.png,257,456,472,688,tiger
image_46.png,428,183,640,377,owl
image_46.png,26,114,266,327,water_jug
image_46.png,27,471,254,678,mother
image_46.png,237,66,487,269,loud_speaker
image_46.png,432,367,665,574,star
image_47.png,340,357,561,596,farmer
image_47.png,166,371,359,569,water_jug
image_47.png,215,91,429,312,conch
image_47.png,434,70,643,315,loud_speaker
image_47.png,25,79,235,268,cycle
image_47.png,1,485,200,699,ladder
image_48.png,41,325,246,521,stick
image_48.png,396,20,633,221,farmer
image_48.png,294,427,522,616,wooden_wheel
image_48.png,138,9,335,205,nepali_basket
image_48.png,262,194,464,385,stamp
image_48.png,487,265,695,489,water_jug
image_48.png,93,495,326,691,computer
image_49.png,148,246,394,462,umbrella
image_49.png,258,61,478,266,wooden_wheel
image_49.png,441,383,685,610,wooden_wheel
image_49.png,454,32,689,247,star
image_49.png,16,478,222,696,wooden_wheel
image_49.png,8,81,215,292,loud_speaker
image_49.png,207,467,403,664,stamp
image_50.png,423,219,662,414,tiger
image_50.png,106,274,314,481,umbrella
image_50.png,0,491,230,688,nepali_cap
image_50.png,10,76,237,315,conch
image_50.png,463,430,654,674,cycle
image_50.png,232,15,425,234,mother
image_50.png,215,466,426,689,star
image_50.png,411,33,660,237,conch
image_51.png,194,427,427,672,heart
image_51.png,379,213,582,407,tiger
image_51.png,12,21,247,235,torch_light
image_51.png,442,369,676,604,owl
image_51.png,1,342,197,571,heart
image_51.png,445,11,668,241,lock
image_51.png,151,197,401,389,heart
image_51.png,239,10,463,201,star
image_52.png,254,12,451,227,conch
image_52.png,442,127,648,324,farmer
image_52.png,209,454,455,686,computer
image_52.png,25,187,230,380,nepali_basket
image_52.png,437,350,630,575,computer
image_52.png,24,409,214,659,torch_light
image_52.png,235,232,479,430,conch
image_52.png,8,11,197,204,umbrella
image_53.png,271,105,466,344,ladder
image_53.png,404,250,653,493,stamp
image_53.png,466,59,696,253,farmer
image_53.png,13,273,244,519,tiger
image_53.png,282,461,506,687,ladder
image_53.png,65,54,265,269,umbrella
image_53.png,60,500,305,690,balance
image_54.png,463,388,659,637,balance
image_54.png,226,243,420,454,conch
image_54.png,37,294,245,525,stamp
image_54.png,437,107,665,348,rooster
image_54.png,222,441,414,664,umbrella
image_54.png,180,44,395,267,mother
image_55.png,32,26,248,225,balance
image_55.png,444,99,684,304,sheep
image_55.png,176,443,367,655,tiger
image_55.png,430,445,673,665,computer
image_55.png,21,286,237,507,sheep
image_55.png,209,129,442,364,umbrella
image_56.png,462,63,652,297,wooden_wheel
image_56.png,75,139,323,357,water_jug
image_56.png,358,384,549,607,ladder
image_56.png,118,400,337,601,stamp
image_56.png,298,195,502,415,loud_speaker
image_57.png,402,19,609,259,stamp
image_57.png,112,307,316,549,umbrella
image_57.png,10,67,231,271,mother
image_57.png,389,280,620,510,computer
image_57.png,217,2,407,231,sheep
image_57.png,352,489,554,693,torch_light
image_58.png,67,481,279,685,torch_light
image_58.png,8,26,222,274,stick
image_58.png,284,328,490,557,nepali_jug
image_58.png,363,73,599,273,heart
image_58.png,480,329,700,561,conch
image_58.png,19,270,249,459,nepali_basket
image_59.png,452,122,691,325,stamp
image_59.png,166,445,369,637,loud_speaker
image_59.png,300,268,509,474,bajra
image_59.png,102,117,348,331,mother
image_59.png,462,424,652,631,farmer
image_59.png,6,298,216,544,Turtle
image_60.png,65,210,263,435,cycle
image_60.png,494,327,690,547,umbrella
image_60.png,118,457,352,656,rooster
image_60.png,313,189,563,391,nepali_jug
image_60.png,367,4,598,202,trikon
image_60.png,43,33,275,230,umbrella
image_60.png,339,466,550,684,heart
image_61.png,460,11,658,259,Turtle
image_61.png,373,411,577,637,wooden_wheel
image_61.png,14,408,218,652,star
image_61.png,224,255,419,481,stick
image_61.png,96,39,338,265,heart
image_61.png,408,233,628,436,balance
image_62.png,388,210,587,455,star
image_62.png,6,151,241,363,balance
image_62.png,195,358,401,559,ladder
image_62.png,430,475,667,681,heart
image_62.png,188,0,418,218,heart
image_62.png,7,347,208,539,owl
image_62.png,427,37,620,227,wooden_wheel
image_63.png,379,370,619,590,lock
image_63.png,81,450,325,667,tiger
image_63.png,236,204,479,395,stamp
image_63.png,127,0,340,194,umbrella
image_63.png,451,53,698,282,star
image_63.png,24,166,264,385,Turtle
image_64.png,145,60,395,250,cycle
image_64.png,444,143,644,359,wooden_wheel
image_64.png,468,424,682,613,star
image_64.png,244,340,467,543,nepali_jug
image_64.png,33,347,234,554,stamp
image_65.png,17,243,247,485,water_jug
image_65.png,332,435,581,657,loud_speaker
image_65.png,233,3,452,248,nepali_jug
image_65.png,485,257,692,451,nepali_basket
image_65.png,265,226,489,464,Turtle
image_65.png,467,72,656,277,lock
image_65.png,44,23,239,249,ladder
image_65.png,55,505,269,699,nepali_basket
image_66.png,449,389,678,599,farmer
image_66.png,26,233,229,440,balance
image_66.png,161,427,372,653,water_jug
image_66.png,202,9,397,246,torch_light
image_66.png,362,216,597,409,stamp
image_66.png,471,44,670,233,sheep
image_66.png,14,4,217,225,star
image_67.png,1,200,248,437,balance
image_67.png,51,435,248,631,ladder
image_67.png,248,348,467,592,umbrella
image_67.png,422,92,646,312,mother
image_67.png,226,48,420,242,water_jug
image_67.png,464,376,668,626,nepali_basket
image_68.png,33,204,276,401,wooden_wheel
image_68.png,404,335,644,574,cycle
image_68.png,50,425,294,625,mother
image_68.png,432,69,648,313,stick
image_68.png,186,54,432,259,Turtle
image_68.png,0,24,201,220,umbrella
image_69.png,335,282,548,478,stamp
image_69.png,132,262,361,485,nepali_jug
image_69.png,432,73,670,310,loud_speaker
image_69.png,201,43,438,258,stick
image_69.png,286,454,506,667,nepali_jug
image_69.png,13,470,208,699,rooster
image_69.png,490,460,691,680,heart
image_69.png,29,83,222,286,star
image_70.png,49,7,290,241,star
image_70.png,421,295,669,534,nepali_cap
image_70.png,160,408,375,645,nepali_basket
image_70.png,438,33,635,240,rooster
image_70.png,182,229,431,424,torch_light
image_71.png,74,150,273,361,nepali_jug
image_71.png,459,252,699,441,ladder
image_71.png,64,452,284,666,stamp
image_71.png,236,288,482,483,star
image_71.png,311,31,504,274,star
image_71.png,377,486,622,681,lock
image_72.png,308,416,541,636,conch
image_72.png,164,201,358,408,water_jug
image_72.png,403,120,647,359,wooden_wheel
image_72.png,10,453,233,700,stamp
image_72.png,19,43,215,236,stamp
image_72.png,192,11,390,224,key
image_73.png,70,460,274,666,nepali_cap
image_73.png,198,259,415,477,stick
image_73.png,351,30,563,219,heart
image_73.png,351,466,578,693,Turtle
image_73.png,10,228,219,421,stamp
image_73.png,452,221,676,413,ladder
image_73.png,53,9,266,258,computer
image_74.png,246,57,486,250,loud_speaker
image_74.png,238,368,437,595,Turtle
image_74.png,458,116,665,362,nepali_basket
image_74.png,89,177,288,382,mother
image_74.png,23,412,247,635,farmer
image_74.png,462,381,697,620,heart
image_74.png,37,2,232,191,nepali_basket
image_75.png,49,224,294,464,lock
image_75.png,391,87,601,327,owl
image_75.png,388,365,629,615,ladder
image_75.png,102,467,295,690,star
image_75.png,196,23,415,237,ladder
image_75.png,0,17,216,230,loud_speaker
image_76.png,216,130,445,359,conch
image_76.png,217,412,463,643,heart
image_76.png,445,197,674,438,balance
image_76.png,7,453,213,698,lock
image_76.png,423,9,626,205,sheep
image_76.png,31,182,232,409,ladder
image_76.png,458,472,693,672,stamp
image_77.png,88,299,321,527,stamp
image_77.png,214,35,419,247,nepali_cap
image_77.png,401,125,599,366,cycle
image_77.png,442,453,670,699,torch_light
image_77.png,249,467,445,694,mother
image_77.png,38,1,230,209,nepali_basket
image_78.png,131,136,375,359,conch
image_78.png,263,427,487,650,stamp
image_78.png,362,89,590,339,sheep
image_78.png,44,473,264,685,stamp
image_78.png,478,370,672,613,nepali_basket
image_79.png,98,231,293,442,torch_light
image_79.png,471,398,675,602,nepali_basket
image_79.png,430,174,656,389,star
image_79.png,143,501,357,693,computer
image_79.png,203,1,415,236,Turtle
image_79.png,445,0,686,195,balance
image_79.png,274,303,471,509,loud_speaker
image_80.png,261,253,456,485,cycle
image_80.png,149,463,365,680,nepali_jug
image_80.png,497,211,696,404,cycle
image_80.png,44,153,273,370,cycle
image_80.png,357,444,582,636,mother
image_80.png,257,24,476,218,stick
image_81.png,269,447,475,663,umbrella
image_81.png,340,208,581,414,ladder
image_81.png,94,225,310,452,heart
image_81.png,476,31,688,236,mother
image_81.png,19,440,246,681,stick
image_81.png,1,12,249,233,nepali_jug
image_81.png,287,6,480,235,star
image_81.png,450,495,688,694,torch_light
image_82.png,474,160,684,403,gagri
image_82.png,40,420,251,618,umbrella
image_82.png,34,4,264,234,balance
image_82.png,213,250,447,494,stick
image_82.png,453,411,664,637,ladder
image_82.png,244,30,474,275,umbrella
image_82.png,262,476,452,689,star
image_82.png,10,220,218,417,loud_speaker
image_83.png,137,88,387,298,nepali_jug
image_83.png,442,85,690,323,balance
image_83.png,213,459,450,667,balance
image_83.png,428,314,654,564,cycle
image_83.png,12,294,201,507,farmer
image_83.png,218,288,423,478,owl
image_84.png,360,87,590,309,stick
image_84.png,311,364,511,557,ladder
image_84.png,108,231,323,469,stamp
image_84.png,97,471,298,690,wooden_wheel
image_84.png,42,25,276,227,star
image_84.png,494,319,687,536,nepali_basket
image_85.png,297,373,526,598,stamp
image_85.png,17,290,246,488,star
image_85.png,27,72,221,310,conch
image_85.png,424,197,668,410,water_jug
image_85.png,270,5,516,227,computer
image_85.png,93,481,315,685,star
image_86.png,242,258,470,508,torch_light
image_86.png,472,464,693,673,stick
image_86.png,44,317,244,521,heart
image_86.png,89,92,330,309,water_jug
image_86.png,491,172,695,409,balance
image_86.png,352,4,561,240,umbrella
image_87.png,428,119,619,345,wooden_wheel
image_87.png,255,361,469,581,computer
image_87.png,74,223,267,415,nepali_jug
image_87.png,94,11,295,249,computer
image_87.png,6,492,250,693,balance
image_87.png,450,345,679,547,mother
image_88.png,216,138,438,373,loud_speaker
image_88.png,393,454,626,651,computer
image_88.png,92,326,290,519,nepali_cap
image_88.png,457,88,690,297,umbrella
image_88.png,177,492,409,699,rooster
image_88.png,2,60,214,283,nepali_basket
image_89.png,418,311,666,527,candle
image_89.png,167,127,404,321,nepali_basket
image_89.png,246,468,468,698,ladder
image_89.png,460,57,668,265,computer
image_89.png,13,340,209,573,stick
image_90.png,100,125,295,361,rooster
image_90.png,294,158,486,400,computer
image_90.png,119,484,337,676,owl
image_90.png,423,310,668,552,computer
image_90.png,488,1,697,222,sheep
image_91.png,339,197,568,413,ladder
image_91.png,71,364,302,599,Turtle
image_91.png,132,37,356,282,balance
image_91.png,299,483,541,698,umbrella
image_91.png,484,4,686,253,balance
image_92.png,336,376,545,571,ladder
image_92.png,3,410,216,627,torch_light
image_92.png,422,46,622,271,owl
image_92.png,53,169,250,407,farmer
image_92.png,169,6,389,227,nepali_cap
image_93.png,277,298,494,497,cycle
image_93.png,356,55,589,261,tiger
image_93.png,60,24,264,227,star
image_93.png,74,430,285,653,star
image_93.png,470,317,700,522,nepali_basket
image_93.png,48,220,272,419,balance
image_93.png,297,504,542,697,water_jug
image_94.png,333,411,539,642,computer
image_94.png,130,301,374,503,stamp
image_94.png,177,72,392,273,rooster
image_94.png,430,5,637,227,cycle
image_94.png,432,228,649,444,stick
image_94.png,8,501,246,691,wooden_wheel
image_95.png,405,31,617,230,tiger
image_95.png,167,428,417,663,rooster
image_95.png,110,221,311,430,sheep
image_95.png,476,368,696,582,ladder
image_95.png,54,16,300,213,farmer
image_95.png,296,201,512,392,nepali_cap
image_96.png,354,282,571,515,tiger
image_96.png,220,29,453,225,mother
image_96.png,17,405,222,650,cycle
image_96.png,436,1,672,248,heart
image_96.png,232,481,482,678,stamp
image_96.png,3,179,194,394,gagri
image_96.png,478,487,671,679,star
image_96.png,175,209,365,403,umbrella
image_97.png,323,318,516,555,Turtle
image_97.png,92,358,322,589,nepali_basket
image_97.png,389,107,583,328,balance
image_97.png,17,4,246,254,water_jug
image_97.png,204,159,406,368,star
image_97.png,486,450,688,695,balance
image_98.png,396,391,618,625,lock
image_98.png,288,86,524,288,umbrella
image_98.png,154,382,343,596,computer
image_98.png,500,33,689,243,stamp
image_98.png,92,107,290,310,umbrella
image_98.png,495,226,693,418,farmer
image_99.png,243,186,490,416,owl
image_99.png,291,437,523,628,torch_light
image_99.png,469,73,679,318,stamp
image_99.png,77,315,291,542,sheep
image_99.png,5,101,215,338,mother
image_99.png,499,373,696,589,balance
image_100.png,102,177,340,379,lock
image_100.png,305,52,533,259,lock
image_100.png,332,314,574,548,loud_speaker
image_100.png,3,427,246,627,nepali_basket
image_100.png,28,14,222,204,ladder
image_101.png,428,399,650,626,stamp
image_101.png,356,119,578,346,stick
image_101.png,36,264,259,458,computer
image_101.png,58,70,289,280,loud_speaker
image_101.png,233,389,450,606,balance
image_101.png,56,440,248,661,owl
image_102.png,261,362,478,571,tiger
image_102.png,107,166,323,409,lock
image_102.png,365,113,575,307,star
image_102.png,57,480,255,693,water_jug
image_102.png,458,413,687,626,sheep
image_103.png,123,359,341,574,conch
image_103.png,442,97,690,313,ladder
image_103.png,239,9,445,205,owl
image_103.png,54,66,247,293,torch_light
image_103.png,321,340,533,565,stamp
image_104.png,297,309,518,504,sheep
image_104.png,80,201,300,430,balance
image_104.png,433,472,659,688,farmer
image_104.png,253,23,478,248,cycle
image_104.png,88,405,322,642,umbrella
image_104.png,482,164,692,356,tiger
image_104.png,2,23,198,228,computer
image_105.png,29,150,261,341,nepali_basket
image_105.png,419,315,633,522,wooden_wheel
image_105.png,273,475,515,687,umbrella
image_105.png,232,51,439,253,cycle
image_105.png,66,395,265,631,farmer
image_105.png,425,114,658,304,loud_speaker
image_105.png,222,285,420,486,loud_speaker
image_106.png,221,142,457,388,nepali_cap
image_106.png,429,292,632,502,heart
image_106.png,270,427,488,649,nepali_jug
image_106.png,451,35,691,255,star
image_106.png,52,443,277,669,ladder
image_106.png,0,234,214,441,star
image_106.png,40,15,272,208,stick
image_106.png,487,491,693,695,star
image_107.png,29,244,265,448,wooden_wheel
image_107.png,229,460,464,699,computer
image_107.png,29,470,238,672,ladder
image_107.png,404,268,616,503,conch
image_107.png,263,49,496,291,computer
image_107.png,57,28,254,241,rooster
image_107.png,474,8,685,250,computer
image_107.png,450,482,687,678,lock
image_108.png,147,175,359,414,rooster
image_108.png,319,44,556,241,mother
image_108.png,54,7,252,199,owl
image_108.png,329,403,542,619,balance
image_108.png,7,333,203,569,umbrella
image_108.png,460,217,665,432,nepali_cap
image_109.png,124,219,362,454,stick
image_109.png,341,184,542,394,Turtle
image_109.png,423,447,654,650,Turtle
image_109.png,195,480,404,684,Turtle
image_109.png,114,5,324,214,tiger
image_109.png,509,30,700,272,computer
image_109.png,17,455,207,652,stick
image_110.png,28,16,264,251,star
image_110.png,391,281,610,527,stamp
image_110.png,430,70,660,277,star
image_110.png,117,239,358,441,heart
image_110.png,38,446,250,682,farmer
image_110.png,300,495,498,692,nepali_basket
image_110.png,254,6,443,215,rooster
image_111.png,497,86,688,331,nepali_cap
image_111.png,85,399,276,629,owl
image_111.png,313,368,563,578,umbrella
image_111.png,281,143,517,357,tiger
image_111.png,33,67,259,271,torch_light
image_112.png,0,64,244,286,Turtle
image_112.png,444,163,636,365,heart
image_112.png,435,417,636,614,lock
image_112.png,202,331,435,554,farmer
image_112.png,33,284,223,483,computer
image_112.png,236,18,480,268,stamp
image_112.png,35,493,241,700,umbrella
image_113.png,474,35,686,249,sheep
image_113.png,468,308,658,547,tiger
image_113.png,263,85,460,279,cycle
image_113.png,150,347,396,567,balance
image_113.png,48,142,252,360,sheep
image_114.png,257,131,446,325,farmer
image_114.png,251,310,492,545,star
image_114.png,420,151,656,358,Turtle
image_114.png,12,383,260,607,mother
image_114.png,29,25,235,244,farmer
image_114.png,460,454,678,684,mother
image_115.png,425,205,630,446,wooden_wheel
image_115.png,45,274,290,472,umbrella
image_115.png,347,494,544,692,sheep
image_115.png,176,23,401,252,torch_light
image_115.png,10,499,244,699,nepali_cap
image_115.png,468,5,657,227,conch
image_116.png,227,34,464,271,star
image_116.png,81,348,331,569,sheep
image_116.png,444,398,667,623,sheep
image_116.png,444,112,649,312,nepali_cap
image_116.png,38,75,242,268,cycle
image_117.png,199,29,433,232,wooden_wheel
image_117.png,40,441,252,636,nepali_basket
image_117.png,313,310,551,543,stamp
image_117.png,62,196,277,437,cycle
image_117.png,474,124,676,328,stick
image_117.png,501,475,696,674,ladder
image_118.png,429,428,668,629,computer
image_118.png,201,8,426,258,cycle
image_118.png,353,239,574,443,mother
image_118.png,84,273,307,475,nepali_cap
image_118.png,195,477,432,687,balance
image_118.png,447,40,683,253,farmer
image_118.png,9,27,207,276,heart
image_118.png,11,447,205,649,wooden_wheel
image_119.png,122,286,348,522,wooden_wheel
image_119.png,355,64,566,304,loud_speaker
image_119.png,408,377,635,599,nepali_cap
image_119.png,62,13,273,217,loud_speaker
image_119.png,9,475,199,691,tiger
image_120.png,431,404,647,650,sheep
image_120.png,305,39,495,238,cycle
image_120.png,51,202,276,433,nepali_jug
image_120.png,23,419,212,669,stick
image_120.png,474,186,692,433,star
image_120.png,15,0,232,215,nepali_basket
image_120.png,255,456,445,675,ladder
image_120.png,280,219,478,450,computer
image_121.png,393,3,627,220,tiger
image_121.png,73,52,295,265,sheep
image_121.png,387,376,588,613,loud_speaker
image_121.png,157,435,347,635,tiger
